DATAFLOW,MEASURE,DATA_ITEM,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1986-Q1,4131,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1986-Q2,4189,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1986-Q3,4251,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1986-Q4,4376,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1987-Q1,4471,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1987-Q2,4621,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1987-Q3,4749,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1987-Q4,4872,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1988-Q1,5027,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1988-Q2,5131,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1988-Q3,5288,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1988-Q4,5435,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1989-Q1,5570,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1989-Q2,5767,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1989-Q3,5858,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1989-Q4,5937,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1990-Q1,6025,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1990-Q2,6114,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1990-Q3,6059,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1990-Q4,6113,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1991-Q1,6011,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1991-Q2,5996,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1991-Q3,6022,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1991-Q4,6062,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1992-Q1,6132,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1992-Q2,6139,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1992-Q3,6183,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1992-Q4,6294,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1993-Q1,6386,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1993-Q2,6439,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1993-Q3,6415,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1993-Q4,6535,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1994-Q1,6652,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1994-Q2,6722,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1994-Q3,6900,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1994-Q4,6852,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1995-Q1,6953,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1995-Q2,7024,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1995-Q3,7152,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1995-Q4,7274,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1996-Q1,7343,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1996-Q2,7436,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1996-Q3,7451,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1996-Q4,7535,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1997-Q1,7586,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1997-Q2,7762,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1997-Q3,7793,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1997-Q4,7980,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1998-Q1,8018,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1998-Q2,8065,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1998-Q3,8184,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1998-Q4,8318,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1999-Q1,8372,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1999-Q2,8399,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1999-Q3,8523,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,1999-Q4,8650,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2000-Q1,8886,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2000-Q2,8980,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2000-Q3,9173,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2000-Q4,9099,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2001-Q1,9320,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2001-Q2,9388,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2001-Q3,9552,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2001-Q4,9652,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2002-Q1,9839,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2002-Q2,9983,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2002-Q3,10090,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2002-Q4,10226,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2003-Q1,10309,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2003-Q2,10381,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2003-Q3,10590,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2003-Q4,10825,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2004-Q1,11007,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2004-Q2,11152,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2004-Q3,11273,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2004-Q4,11436,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2005-Q1,11615,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2005-Q2,11824,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2005-Q3,12056,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2005-Q4,12282,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2006-Q1,12389,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2006-Q2,12501,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2006-Q3,12817,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2006-Q4,13102,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2007-Q1,13375,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2007-Q2,13494,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2007-Q3,13657,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2007-Q4,13850,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2008-Q1,14144,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2008-Q2,14420,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2008-Q3,14812,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2008-Q4,14758,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2009-Q1,14753,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2009-Q2,14458,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2009-Q3,14455,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2009-Q4,14725,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2010-Q1,15012,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2010-Q2,15472,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2010-Q3,15659,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2010-Q4,15880,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2011-Q1,16088,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2011-Q2,16419,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2011-Q3,16658,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2011-Q4,16626,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2012-Q1,16593,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2012-Q2,16745,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2012-Q3,16727,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2012-Q4,16720,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2013-Q1,16815,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2013-Q2,16930,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2013-Q3,17048,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2013-Q4,17240,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2014-Q1,17311,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2014-Q2,17234,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2014-Q3,17167,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2014-Q4,17206,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2015-Q1,17270,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2015-Q2,17175,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2015-Q3,17303,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2015-Q4,17240,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2016-Q1,17271,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2016-Q2,17407,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2016-Q3,17555,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2016-Q4,18061,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2017-Q1,18310,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2017-Q2,18241,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2017-Q3,18404,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2017-Q4,18443,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2018-Q1,18729,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2018-Q2,18915,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2018-Q3,19130,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2018-Q4,19255,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2019-Q1,19467,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2019-Q2,19709,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2019-Q3,19891,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2019-Q4,19784,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2020-Q1,19764,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2020-Q2,18332,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2020-Q3,19127,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2020-Q4,20005,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2021-Q1,20811,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2021-Q2,21552,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2021-Q3,21464,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2021-Q4,22094,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2022-Q1,22961,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2022-Q2,23984,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2022-Q3,24167,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2022-Q4,24324,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2023-Q1,24619,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2023-Q2,24429,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2023-Q3,24567,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2023-Q4,24733,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2024-Q1,24935,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2024-Q2,24958,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2024-Q3,24967,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2024-Q4,25175,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2025-Q1,25417,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2025-Q2,25549,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2025-Q3,25928,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2025-Q4,26338,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2026-Q1,26404,,,,
ABS:ANA_AGG(1.0.0),M3,GPM_PCA,20,AUS,Q,2026-Q2,26507,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1978-Q3,54.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1978-Q4,55.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1979-Q1,56.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1979-Q2,54.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1979-Q3,55.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1979-Q4,55.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1980-Q1,55.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1980-Q2,55,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1980-Q3,55.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1980-Q4,56.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1981-Q1,56.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1981-Q2,56.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1981-Q3,57.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1981-Q4,57.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1982-Q1,57.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1982-Q2,58.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1982-Q3,58.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1982-Q4,58,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1983-Q1,58.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1983-Q2,58.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1983-Q3,59.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1983-Q4,59.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1984-Q1,60.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1984-Q2,60.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1984-Q3,60.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1984-Q4,60.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1985-Q1,61.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1985-Q2,62.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1985-Q3,62.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1985-Q4,61.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1986-Q1,60.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1986-Q2,60.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1986-Q3,60.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1986-Q4,60.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1987-Q1,61.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1987-Q2,61.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1987-Q3,62.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1987-Q4,63.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1988-Q1,62.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1988-Q2,62.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1988-Q3,62.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1988-Q4,62.3,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1989-Q1,61.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1989-Q2,62.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1989-Q3,62.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1989-Q4,62,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1990-Q1,62.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1990-Q2,62.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1990-Q3,62.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1990-Q4,63.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1991-Q1,63.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1991-Q2,63.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1991-Q3,64.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1991-Q4,64.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1992-Q1,65.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1992-Q2,65.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1992-Q3,66.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1992-Q4,67.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1993-Q1,67.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1993-Q2,68,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1993-Q3,68,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1993-Q4,68.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1994-Q1,68.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1994-Q2,68.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1994-Q3,68.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1994-Q4,69.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1995-Q1,68.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1995-Q2,67.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1995-Q3,68.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1995-Q4,68.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1996-Q1,69.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1996-Q2,70.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1996-Q3,70.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1996-Q4,71.4,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1997-Q1,71.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1997-Q2,73.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1997-Q3,73.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1997-Q4,74.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1998-Q1,74.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1998-Q2,75,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1998-Q3,76.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1998-Q4,77.1,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1999-Q1,77.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1999-Q2,77.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1999-Q3,77.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,1999-Q4,77.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2000-Q1,78,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2000-Q2,78,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2000-Q3,77.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2000-Q4,78.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2001-Q1,79.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2001-Q2,79.9,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2001-Q3,81,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2001-Q4,81.6,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2002-Q1,82,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2002-Q2,83.2,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2002-Q3,82.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2002-Q4,82.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2003-Q1,82.5,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2003-Q2,82.7,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2003-Q3,84,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2003-Q4,84.8,,,,
ABS:ANA_AGG(1.0.0),M5,GPM_PHW,20,AUS,Q,2004-Q1,85.4,,,,
