DATAFLOW,ASGS_2011_STATE_GCCSA_SA4_SA3_SA2,HH_TYPE,PROJ_SERIES,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2040,28175,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2041,28497,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2042,28852,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2043,29199,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2044,29574,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2045,29978,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,32,1,A,2046,30389,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2021,238073,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2022,243683,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2023,252838,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2024,261055,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2025,268745,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2026,275898,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2027,283341,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2028,290550,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2029,297603,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2030,304492,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2031,311254,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2032,318320,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2033,325171,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2034,331785,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2035,338154,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2036,344378,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2037,350750,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2038,356854,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2039,362669,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2040,368185,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2041,373543,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2042,378618,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2043,383441,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2044,388053,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2045,392417,,,
ABS:ABS_HH_PROV(1.0.0),3GBRI,31,2,A,2046,396646,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2021,133703,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2022,135143,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2023,136321,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2024,137311,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2025,138302,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2026,139291,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2027,140267,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2028,141137,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2029,141947,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2030,142672,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2031,143309,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2032,143834,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2033,144306,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2034,144748,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2035,145110,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2036,145425,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2037,145692,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2038,145907,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2039,146072,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2040,146174,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2041,146246,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2042,146273,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2043,146234,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2044,146165,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2045,146053,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,4,1,A,2046,145923,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2021,1172658,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2022,1182603,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2023,1198944,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2024,1214199,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2025,1229085,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2026,1243334,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2027,1257977,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2028,1272564,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2029,1287163,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2030,1301876,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2031,1316509,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2032,1331790,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2033,1347000,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2034,1362128,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2035,1377247,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2036,1392398,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2037,1408169,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2038,1423756,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2039,1439306,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2040,1454824,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2041,1470525,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2042,1486306,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2043,1501758,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2044,1517330,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2045,1532964,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,4,2,A,2046,1548831,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2021,27519,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2022,27984,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2023,28507,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2024,28840,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2025,29160,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2026,29534,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2027,29937,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2028,30347,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2029,30714,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2030,31072,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2031,31399,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2032,31728,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2033,32050,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2034,32362,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2035,32667,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2036,32973,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2037,33276,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2038,33569,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2039,33854,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2040,34127,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2041,34399,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2042,34658,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2043,34916,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2044,35160,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2045,35397,,,
ABS:ABS_HH_PROV(1.0.0),7RNTE,4,2,A,2046,35634,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2021,6250,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2022,6332,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2023,6676,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2024,6976,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2025,7265,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2026,7530,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2027,7740,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2028,7931,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2029,8102,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2030,8264,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2031,8409,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2032,8528,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2033,8640,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2034,8748,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2035,8847,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2036,8939,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2037,8998,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2038,9059,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2039,9121,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2040,9182,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2041,9250,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2042,9325,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2043,9402,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2044,9487,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2045,9579,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,32,2,A,2046,9676,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2021,28,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2022,28,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2023,28,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2024,28,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2025,29,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2026,30,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2027,30,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2028,30,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2029,31,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2030,31,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2031,32,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2032,32,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2033,34,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2034,34,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2035,35,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2036,36,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2037,36,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2038,35,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2039,36,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2040,36,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2041,36,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2042,35,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2043,36,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2044,37,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2045,38,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,32,3,A,2046,38,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2021,582,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2022,570,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2023,578,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2024,589,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2025,598,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2026,615,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2027,627,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2028,637,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2029,649,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2030,662,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2031,675,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2032,686,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2033,702,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2034,718,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2035,723,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2036,726,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2037,733,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2038,740,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2039,746,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2040,748,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2041,747,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2042,747,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2043,758,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2044,759,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2045,763,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,31,3,A,2046,766,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2021,21463,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2022,21890,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2023,22518,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2024,23033,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2025,23501,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2026,23959,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2027,24419,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2028,24880,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2029,25316,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2030,25709,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2031,26088,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2032,26478,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2033,26867,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2034,27235,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2035,27572,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2036,27913,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2037,28225,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2038,28520,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2039,28802,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2040,29062,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2041,29339,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2042,29605,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2043,29857,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2044,30111,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2045,30367,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,3,A,2046,30616,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2021,55400,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2022,56347,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2023,57029,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2024,57648,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2025,58276,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2026,58963,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2027,59657,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2028,60258,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2029,60807,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2030,61303,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2031,61755,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2032,62177,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2033,62516,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2034,62779,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2035,62991,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2036,63165,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2037,63270,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2038,63345,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2039,63381,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2040,63386,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2041,63387,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2042,63329,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2043,63250,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2044,63139,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2045,63001,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,31,3,A,2046,62835,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2021,270765,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2022,275058,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2023,280247,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2024,284907,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2025,289414,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2026,293845,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2027,299170,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2028,304305,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2029,309359,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2030,314297,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2031,319238,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2032,324729,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2033,330033,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2034,335150,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2035,340112,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2036,345061,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2037,350381,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2038,355529,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2039,360531,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2040,365374,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2041,370210,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2042,374791,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2043,379177,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2044,383460,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2045,387591,,,
ABS:ABS_HH_PROV(1.0.0),5,31,2,A,2046,391648,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2021,4282,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2022,4343,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2023,4417,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2024,4459,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2025,4504,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2026,4560,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2027,4616,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2028,4679,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2029,4735,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2030,4793,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2031,4848,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2032,4904,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2033,4962,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2034,5017,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2035,5071,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2036,5122,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2037,5167,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2038,5208,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2039,5247,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2040,5281,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2041,5314,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2042,5346,,,
ABS:ABS_HH_PROV(1.0.0),7,32,2,A,2043,5374,,,
